Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
81009983,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Well Integrity Test. Procedure,MEC,MECH,U,06/30/2015,,,09:51:06,09/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/11/2013,HVANDERPOEL,,10/16/2013,0.00,0.00,0.00,828.00,,00:00:00,0.00,0.00,828.00,11/22/2013,08:30:00,08:30:00,,,11/21/2013,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081009983,"439,229.00",,PDN,1,1,O121J6,,P9056,2,High,,,,,,3000179599,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600025401,50022378,NM01,06/30/2015,,,11/07/2013,12/05/2013,11/21/2013,11/21/2013,WCOM,CLSD NMAT PRC  SETC,UM01,,11/22/2013
86005547,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),Hydraulic press low 07-PT-HP-supply,INS,INST,U,03/30/2014,,,10:27:52,06/28/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,02/11/2014,PVEENEMA,,02/11/2014,0.00,0.00,201.00,402.00,03/24/2014,16:24:07,0.00,201.00,402.00,03/01/2014,08:04:00,08:04:00,,02/28/2014,02/28/2014,13:34:00,13:34:00,13:34:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086005547,"472,621.00",,,,,,,P9056,3,Medium,,,,,,2000169432,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,03/30/2014,,,02/01/2014,03/29/2014,03/01/2014,02/28/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,03/01/2014
81010558,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 6M Well Integrity Testing Procedure,MEC,MECH,U,10/11/2013,,,10:24:49,01/09/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,08/22/2013,IP1020130822,,08/22/2013,0.00,0.00,0.00,0.00,10/11/2013,11:18:31,0.00,0.00,0.00,03/21/2014,08:30:00,08:30:00,,10/11/2013,03/20/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081010558,"433,378.00",,MEC,1,1,O121J6,,P9056,2,High,,,,,,3000178322,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600025401,50022378,NM01,10/11/2013,,,03/06/2014,04/03/2014,03/20/2014,03/20/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,03/21/2014
81010780,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Control Valve Checks,MEC,MECH,U,08/18/2015,,,12:43:39,11/16/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/12/2013,IP1020130912,,09/12/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,04/06/2014,09:00:00,09:00:00,,,04/06/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081010780,"434,195.00",,INS,1,1,I645ST,,P9056,4,Low,,,,,,3000178850,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023874,50021256,NM01,08/18/2015,,,11/17/2013,08/24/2014,04/06/2014,04/06/2014,WCOM,CLSD CSER NMAT PRC  SETC,UM01,,04/06/2014
86006813,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),LP filter Stamford high delta p,MEC,MECH,U,05/04/2014,,,15:53:36,03/09/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/21/2014,MLOWTHER,,04/26/2014,0.00,0.00,134.00,0.00,04/26/2014,13:59:55,0.00,134.00,0.00,05/02/2014,07:00:00,07:00:00,,04/26/2014,05/02/2014,00:00:00,07:00:00,07:00:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086006813,"481,347.00",,,,,,,P9056,3,Medium,,,,,,2000170531,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,04/27/2014,,,04/26/2014,05/30/2014,05/02/2014,05/02/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,05/02/2014
81017519,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),V107 12M Inspect / Service SD HPU Panel,NIN,INST,U,07/07/2014,,,11:15:57,11/04/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/19/2013,IP1020131219,,12/23/2013,0.00,0.00,"2,370.00","4,000.00",,00:00:00,0.00,"2,370.00","4,000.00",07/23/2014,10:00:00,10:00:00,,,07/22/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081017519,"465,031.00",,INS,1,1,V107SD,,P9056,3,Medium,,,,,,3000187816,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600024964,50021775,NM01,10/07/2014,,,06/14/2014,08/09/2014,07/12/2014,07/22/2014,WCOM,CLSD CSER GMPS NMAT PRC  SETC,UM01,,07/23/2014
86006050,STAM-U-EDLV-CABMAI,MAIN Low Voltage Distribution Panel,Stamford powerunit A in fail mode,ELE,ELEC,U,05/19/2015,,,10:13:02,03/09/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/08/2014,VANVEENM,,04/22/2014,0.00,0.00,"34,501.33","32,077.50",05/09/2015,16:31:06,0.00,"34,501.33","32,077.50",09/10/2014,13:05:00,13:05:00,,09/09/2014,09/09/2014,16:05:00,16:05:00,16:05:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086006050,"475,132.00",,,,,,,P9056,5,Very Low,,,,,,2000169722,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,05/15/2015,,,04/22/2014,04/16/2014,03/19/2014,09/09/2014,WCOM PLT,CLSD CNF  GMPS PRC  SETC,UM02,,09/10/2014
86008171,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),REPLACE FILTER HOUSING,NIN,INST,U,10/21/2015,,,08:34:37,01/19/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,08/06/2014,JVANSOMEREN,,08/06/2014,0.00,0.00,"2,005.26","1,996.00",09/13/2015,16:32:22,0.00,"2,005.26","1,996.00",10/01/2014,13:35:00,13:35:00,,10/01/2014,10/01/2014,11:05:00,11:05:00,11:05:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086008171,"495,126.00",,,,,,,P9056,4,Low,,,02,UPCODE1,D,2000172460,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,09/16/2015,,,08/06/2014,02/18/2015,10/01/2014,10/01/2014,WCOM PLT,CLSD CNF  PRT  GMPS PRC  SETC,UM02,,10/01/2014
81029665,STAM-U-CHME-INJOFC-55FT3201,FT Methanol To Wells,I400 12M Transmitter Checks,INS,INST,U,04/10/2015,,,09:02:38,07/09/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/19/2014,IP1020140619,,06/20/2014,0.00,0.00,71.63,134.00,04/07/2015,11:32:55,0.00,71.63,134.00,10/17/2014,09:00:00,09:00:00,,10/17/2014,10/17/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081029665,"491,306.00",,INS,1,1,I400ST,,P9056,4,Low,,,,,,3000202644,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023872,50021254,NM01,04/10/2015,,,06/19/2014,03/06/2015,10/17/2014,10/17/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/17/2014
81030212,STAM-U-CHME-INJOUT-55PT3207,PT Methanol Injection Pumps J6A,I400 24M Transmitter,INS,INST,U,06/06/2015,,,10:17:08,09/04/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/24/2014,IP1020140724,,07/25/2014,0.00,0.00,143.26,134.00,05/26/2015,07:38:59,0.00,143.26,134.00,11/19/2014,09:00:00,09:00:00,,11/19/2014,11/19/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000081030212,"494,164.00",,INS,1,2,I400J6,,P9056,4,Low,,,,,,3000204047,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023215,50020604,NM01,05/26/2015,,,07/24/2014,04/08/2015,11/19/2014,11/19/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,11/19/2014
81030233,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Well Integrity Test. Procedure,MEC,MECH,U,08/18/2015,,,13:25:33,11/16/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/24/2014,IP1020140724,,07/25/2014,0.00,0.00,0.00,804.00,,00:00:00,0.00,0.00,804.00,11/22/2014,08:30:00,08:30:00,,,11/21/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081030233,"494,185.00",,PDN,1,1,O121J6,,P9056,2,High,,,,,,3000204068,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600025401,50022378,NM01,08/18/2015,,,,,11/21/2014,11/21/2014,WCOM,CLSD NMAT PRC  SETC,UM01,,11/22/2014
81030424,STAM-U-CHCI-INJOUT-59PT3207,PT Methanol Injection Pumps J6A,I400 24M Transmitter,INS,INST,U,06/06/2015,,,10:17:07,09/04/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/31/2014,IP1020140731,,08/01/2014,0.00,0.00,143.26,134.00,05/26/2015,07:40:23,0.00,143.26,134.00,11/22/2014,09:00:00,09:00:00,,11/22/2014,11/22/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000081030424,"494,800.00",,INS,1,2,I400J6,,P9056,4,Low,,,,,,3000204385,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023232,50020621,NM01,05/26/2015,,,07/31/2014,04/11/2015,11/22/2014,11/22/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,11/22/2014
81032864,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Control Valve Checks,MEC,MECH,U,08/18/2015,,,13:26:46,11/16/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/11/2014,IP1020141211,,12/12/2014,0.00,0.00,0.00,143.26,,00:00:00,0.00,0.00,143.26,04/06/2015,09:00:00,09:00:00,,,04/06/2015,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081032864,"506,993.00",,INS,1,1,I645ST,,P9056,4,Low,,,,,,3000209449,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023874,50021256,NM01,08/18/2015,,,12/11/2014,08/24/2015,04/06/2015,04/06/2015,WCOM,CLSD NMAT PRC  SETC,UM01,,04/06/2015
81039560,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),Vendor Service HPU Panel (STAM) - J6,NIN,INST,U,07/18/2015,,,09:25:07,11/06/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/05/2015,IP1020150305,,06/11/2015,0.00,0.00,0.00,"6,771.63",07/08/2015,09:02:58,0.00,0.00,"6,771.63",09/03/2015,12:00:00,12:00:00,,07/08/2015,09/02/2015,00:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081039560,"519,189.00",,NIN,1,9,HYCP001M,,P9056,3,Medium,,,,,,3000217248,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600039945,50024131,NM01,07/08/2015,,,,,07/01/2015,09/02/2015,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,J615S01,09/03/2015
81045183,STAM-U-CHME-INJOFC-55FT3201,FT Methanol To Wells,I400 12M Transmitter Checks,INS,INST,U,12/18/2015,,,07:14:12,03/17/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/25/2015,IP1020150625,,06/26/2015,0.00,0.00,143.26,143.26,12/16/2015,13:36:29,0.00,143.26,143.26,10/17/2015,09:00:00,09:00:00,,10/17/2015,10/17/2015,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081045183,"532,589.00",,INS,1,1,I400ST,,P9056,4,Low,,,,,,3000224189,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023872,50021254,NM01,12/16/2015,,06/25/2015,06/25/2015,10/17/2015,10/17/2015,10/17/2015,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/17/2015
86013725,STAM-P-WHSS-W01GPI-PG30152E,"PG Pipe 6"" PG-30152-E (J6A)",removal Checkvalve Stamford,NMC,MECH,U,03/16/2017,,,12:18:29,03/16/2017,SHEFFERJ,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/09/2015,SHARKEMA,,09/10/2015,0.00,0.00,"2,152.16","5,781.88",11/28/2015,10:33:35,0.00,"2,152.16","5,781.88",11/28/2015,10:33:00,10:33:35,,09/02/2015,11/21/2015,17:19:00,07:00:00,07:00:00,,INT,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086013725,"538,174.00",,,,,,,P9056,2,High,,,,,,1000077066,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,12/03/2015,,09/09/2015,09/09/2015,09/03/2015,09/03/2015,11/21/2015,WCOM PLT  PASS,TECO CNF  GMPS PRC  SETC,UM02,,11/28/2015
81045663,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Well Integrity Test. Procedure,MEC,MECH,U,03/22/2016,,,15:56:56,06/20/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/30/2015,IP1020150730,,07/31/2015,0.00,0.00,88.87,859.56,03/17/2016,14:33:09,0.00,88.87,859.56,11/22/2015,08:30:00,08:30:00,,11/21/2015,11/21/2015,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081045663,"535,021.00",,PDN,1,1,O121J6,,P9056,2,High,,,,,,3000225167,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600025401,50022378,NM01,03/18/2016,,10/24/2015,10/24/2015,11/21/2015,11/21/2015,11/21/2015,WCOM SAFC,CLSD CNF  NMAT PRC  SETC,UM01,,11/22/2015
81051419,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Control Valve Checks,MEC,MECH,U,08/17/2016,,,16:25:42,11/15/2016,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/10/2015,IP1020151210,,12/11/2015,0.00,0.00,88.87,177.20,08/16/2016,13:35:09,0.00,88.87,177.20,03/22/2016,19:00:00,19:00:00,,03/22/2016,03/22/2016,17:00:00,17:00:00,17:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081051419,"550,523.00",,INS,1,1,I645ST,,P9056,4,Low,,,,,,3000232759,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023874,50021256,NM01,08/17/2016,,03/09/2016,03/09/2016,04/06/2016,04/06/2016,03/22/2016,WCOM SAFC,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/22/2016
